YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","BEECH TREE MEDICAL CENTRE","B86655","THE BEECH TREE MED.CTR","178 HENCONNER LANE","LEEDS","","LS13 4JH","0502010B0","Fluconazole","0502010B0AAAAAA","Fluconazole 50mg capsules","05: Infections","28.",1,"28.",7,"3.32","2.66937","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","ASHTON VIEW MEDICAL CTR","B86623","ASHTON VIEW MEDICAL CTR","7 ASHTON VIEW","LEEDS","","LS8 5BS","0502010B0","Fluconazole","0502010B0AAABAB","Fluconazole 150mg capsules","05: Infections","1.",1,"1.",.75,"0.69","0.5646","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","BEECH TREE MEDICAL CENTRE","B86655","THE BEECH TREE MED.CTR","178 HENCONNER LANE","LEEDS","","LS13 4JH","0502030B0","Nystatin","0502030B0AAABAB","Nystatin 100,000units/ml oral suspension","05: Infections","30.",1,"30.",7.5,"1.8","1.72244","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","BEECH TREE MEDICAL CENTRE","B86655","THE BEECH TREE MED.CTR","178 HENCONNER LANE","LEEDS","","LS13 4JH","0502050C0","Terbinafine hydrochloride","0502050C0AAAAAA","Terbinafine 250mg tablets","05: Infections","28.",1,"28.",28,"2.3","1.85307","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","BEECH TREE MEDICAL CENTRE","B86655","THE BEECH TREE MED.CTR","178 HENCONNER LANE","LEEDS","","LS13 4JH","0502050C0","Terbinafine hydrochloride","0502050C0AAAAAA","Terbinafine 250mg tablets","05: Infections","56.",1,"56.",56,"4.6","3.69374","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","ASHTON VIEW MEDICAL CTR","B86623","ASHTON VIEW MEDICAL CTR","7 ASHTON VIEW","LEEDS","","LS8 5BS","0503031B0","Entecavir","0503031B0AAAAAA","Entecavir 500microgram tablets","05: Infections","30.",1,"30.",0,"363.26","345.11798","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","BEECH TREE MEDICAL CENTRE","B86655","THE BEECH TREE MED.CTR","178 HENCONNER LANE","LEEDS","","LS13 4JH","0503031B0","Entecavir","0503031B0AAAAAA","Entecavir 500microgram tablets","05: Infections","30.",1,"30.",0,"363.26","345.11798","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","BEECH TREE MEDICAL CENTRE","B86655","THE BEECH TREE MED.CTR","178 HENCONNER LANE","LEEDS","","LS13 4JH","0504010Y0","Quinine sulfate","0504010Y0AAAFAF","Quinine sulfate 200mg tablets","05: Infections","28.",1,"28.",0,"7.05","7.0624","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","ASHTON VIEW MEDICAL CTR","B86623","ASHTON VIEW MEDICAL CTR","7 ASHTON VIEW","LEEDS","","LS8 5BS","0505010D0","Mebendazole","0505010D0AAADAD","Mebendazole 100mg chewable tablets sugar free","05: Infections","4.",1,"4.",0,"0.89","0.95792","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0105020A0","Budesonide","0105020A0AAACAC","Budesonide 3mg gastro-resistant capsules","01: Gastro-Intestinal System","120.",1,"120.",40,"90.06","90.1724","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106010E0","Ispaghula husk","0106010E0AAADAD","Ispaghula husk 3.5g efferv gran sach gluten free sugar free","01: Gastro-Intestinal System","30.",1,"30.",15,"6.39","6.4024","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106010E0","Ispaghula husk","0106010E0BBABAD","Fybogel Orange 3.5g effervescent granules sachets SF","01: Gastro-Intestinal System","60.",1,"60.",30,"9.54","9.07563","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","28.",1,"28.",14,"1.88","1.61695","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","112.",1,"112.",56,"7.5","6.11459","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","60.",1,"60.",30,"4.02","3.22957","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","120.",1,"120.",60,"8.04","6.44674","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","60.",4,"240.",120,"16.72","15.93399","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","224.",2,"448.",224,"31.22","29.88454","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","28.",11,"308.",154,"21.45","21.61441","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","30.",1,"30.",15,"2.09","1.99795","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","56.",1,"56.",28,"3.9","3.81749","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","120.",16,"1920.",960,"133.76","127.27356","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","112.",3,"336.",168,"23.4","22.56775","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","60.",14,"840.",420,"19.04","15.41115","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","120.",1,"120.",60,"2.72","2.18919","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106020M0","Senna","0106020M0AAACAC","Senna 7.5mg tablets","01: Gastro-Intestinal System","56.",1,"56.",28,"1.27","1.12877","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040G0","Lactulose","0106040G0AAAAAA","Lactulose 3.1-3.7g/5ml oral solution","01: Gastro-Intestinal System","1000.",3,"3000.",150,"20.28","20.3172","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040G0","Lactulose","0106040G0AAAAAA","Lactulose 3.1-3.7g/5ml oral solution","01: Gastro-Intestinal System","500.",11,"5500.",275,"37.18","37.3164","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0AAAAAA","Macrogol compound oral powder sachets NPF sugar free","01: Gastro-Intestinal System","120.",1,"120.",0,"19.96","18.97487","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0AAAAAA","Macrogol compound oral powder sachets NPF sugar free","01: Gastro-Intestinal System","60.",3,"180.",0,"29.94","28.48091","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0AAAAAA","Macrogol compound oral powder sachets NPF sugar free","01: Gastro-Intestinal System","30.",6,"180.",0,"29.94","28.51811","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0AAAAAA","Macrogol compound oral powder sachets NPF sugar free","01: Gastro-Intestinal System","160.",1,"160.",0,"26.61","25.39253","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BBADAA","Movicol Plain oral powder 13.7g sachets","01: Gastro-Intestinal System","56.",1,"56.",0,"16.03","15.34128","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BBAIAB","Movicol Paediatric Plain oral powder 6.9g sachets","01: Gastro-Intestinal System","60.",2,"120.",0,"17.52","16.66921","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCACAA","Laxido Orange oral powder sachets sugar free","01: Gastro-Intestinal System","120.",2,"240.",0,"41.76","39.69779","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCACAA","Laxido Orange oral powder sachets sugar free","01: Gastro-Intestinal System","60.",5,"300.",0,"50.82","48.3422","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCACAA","Laxido Orange oral powder sachets sugar free","01: Gastro-Intestinal System","56.",1,"56.",0,"9.31","8.95712","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCACAA","Laxido Orange oral powder sachets sugar free","01: Gastro-Intestinal System","28.",11,"308.",0,"52.94","51.53065","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCACAA","Laxido Orange oral powder sachets sugar free","01: Gastro-Intestinal System","14.",3,"42.",0,"7.32","7.29137","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCADAB","Laxido Paediatric Plain oral powder 6.9g sachets","01: Gastro-Intestinal System","60.",3,"180.",0,"18.84","17.93564","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCADAB","Laxido Paediatric Plain oral powder 6.9g sachets","01: Gastro-Intestinal System","180.",1,"180.",0,"18.84","17.91084","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0106040M0","Macrogol 3350","0106040M0BCADAB","Laxido Paediatric Plain oral powder 6.9g sachets","01: Gastro-Intestinal System","30.",8,"240.",0,"25.12","23.96379","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0107010AA","Diltiazem hydrochloride","0107010AAAAAKAK","Diltiazem 2% ointment","01: Gastro-Intestinal System","30.",1,"30.",0,"11.97","11.38418","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0107020P0","Prednisolone","0107020P0AAACAC","Cinchocaine 0.5% / Prednisolone 0.19% ointment","01: Gastro-Intestinal System","30.",1,"30.",0,"3.23","3.08098","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0107020P0","Prednisolone","0107020P0AAADAD","Cinchocaine 1mg / Prednisolone hexanoate 1.3mg suppositories","01: Gastro-Intestinal System","12.",1,"12.",0,"1.52","1.5324","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0107020P0","Prednisolone","0107020P0BCAAAC","Scheriproct ointment","01: Gastro-Intestinal System","30.",2,"60.",0,"6.46","6.16195","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0107020P0","Prednisolone","0107020P0BCABAD","Scheriproct suppositories","01: Gastro-Intestinal System","24.",1,"24.",0,"3.04","3.0524","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0109040N0","Pancreatin","0109040N0BDABAQ","Creon 25000 gastro-resistant capsules","01: Gastro-Intestinal System","100.",1,"100.",0,"28.25","28.2624","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0109040N0","Pancreatin","0109040N0BDABAQ","Creon 25000 gastro-resistant capsules","01: Gastro-Intestinal System","84.",1,"84.",0,"23.73","23.8424","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06T00","CARADOC SURGERY","F81026","STATION APPROACH","","FRINTON-ON-SEA","ESSEX","CO13 9JT","0107010Z0","Zinc oxide","0107010Z0BCAAAE","Anusol cream","01: Gastro-Intestinal System","43.",1,"43.",0,"4.39","4.183","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2380","Skin Fillers And Protectives","23800908018","LBF Sterile No Sting barrier film spray","23: Stoma Appliances","50.",2,"100.",0,"22.08","22.08","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2380","Skin Fillers And Protectives","23801068000","Independence No Sting barrier film wipes","23: Stoma Appliances","30.",1,"30.",0,"26.82","26.82","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2380","Skin Fillers And Protectives","23801068002","Independence Fusion 1ml applicator","23: Stoma Appliances","40.",1,"40.",0,"42.","42.","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2380","Skin Fillers And Protectives","23803378008","Guard Non Sting barrier film sachets","23: Stoma Appliances","60.",2,"120.",0,"90.84","90.84","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2380","Skin Fillers And Protectives","23803378008","Guard Non Sting barrier film sachets","23: Stoma Appliances","30.",1,"30.",0,"22.71","22.71","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2380","Skin Fillers And Protectives","23803378008","Guard Non Sting barrier film sachets","23: Stoma Appliances","90.",1,"90.",0,"68.13","68.13","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2385","Skin Protectors","23850908511","Hyperseal washer with Manuka honey 30mm (60mm outer diameter) 2.5mm","23: Stoma Appliances","60.",1,"60.",0,"83.02","83.02","N"
